#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-03-15;Lettonie;30;0;1;0.00;3.33;96.67
2020-03-15;Luxembourg;59;1;0;1.69;0.00;98.31
2020-03-15;Lituanie;12;0;1;0.00;8.33;91.67
2020-03-15;Sri Lanka;18;0;1;0.00;5.56;94.44
2020-03-15;Liechtenstein;4;0;0;0.00;0.00;100.00
2020-03-15;Sainte-Lucie;2;0;0;0.00;0.00;100.00
2020-03-15;Liban;110;3;1;2.73;0.91;96.36
2020-03-15;Kazakhstan;9;0;0;0.00;0.00;100.00
2020-03-15;Îles Caïmanes;1;0;0;0.00;0.00;100.00
2020-03-15;Corée du Sud;8162;75;510;0.92;6.25;92.83
2020-03-15;Koweït;112;0;5;0.00;4.46;95.54
2020-03-15;Cambodge;7;0;1;0.00;14.29;85.71
2020-03-15;Kenya;3;0;0;0.00;0.00;100.00
2020-03-15;Japon;839;22;118;2.62;14.06;83.31
2020-03-15;Jordanie;8;0;1;0.00;12.50;87.50
2020-03-15;Jersey;2;0;0;0.00;0.00;100.00
2020-03-15;Jamaïque;10;0;0;0.00;0.00;100.00
2020-03-15;Italie;24747;1809;2335;7.31;9.44;83.25
2020-03-15;Islande;171;5;8;2.92;4.68;92.40
2020-03-15;Iran;13938;724;4590;5.19;32.93;61.87
2020-03-15;Iraq;116;10;26;8.62;22.41;68.97
2020-03-15;Inde;113;2;13;1.77;11.50;86.73
2020-03-15;Israël;251;0;4;0.00;1.59;98.41
2020-03-15;Irlande;129;2;0;1.55;0.00;98.45
2020-03-15;Indonésie;117;5;8;4.27;6.84;88.89
2020-03-15;Hongrie;32;1;1;3.13;3.13;93.75
2020-03-15;Croatie;49;0;1;0.00;2.04;97.96
2020-03-15;Honduras;3;0;0;0.00;0.00;100.00
2020-03-15;Guyana;4;1;0;25.00;0.00;75.00
2020-03-15;Hong-Kong;145;4;81;2.76;55.86;41.38
2020-03-15;Grèce;331;4;8;1.21;2.42;96.37
2020-03-15;Guatemala;1;0;0;0.00;0.00;100.00
2020-03-15;Guinée Équatoriale;1;0;0;0.00;0.00;100.00
2020-03-15;Guadeloupe;3;0;0;0.00;0.00;100.00
2020-03-15;Guinée;1;0;0;0.00;0.00;100.00
2020-03-15;Gibraltar;1;0;1;0.00;100.00;0.00
2020-03-15;Ghana;6;0;0;0.00;0.00;100.00
2020-03-15;Guernsey;1;0;0;0.00;0.00;100.00
2020-03-15;Géorgie;33;0;0;0.00;0.00;100.00
2020-03-15;Gabon;1;0;0;0.00;0.00;100.00
2020-03-15;Royaume-Uni;1372;35;18;2.55;1.31;96.14
2020-03-15;Îles Féroé;11;0;0;0.00;0.00;100.00
2020-03-15;France;5423;127;12;2.34;0.22;97.44
2020-03-15;Finlande;244;0;10;0.00;4.10;95.90
2020-03-15;Éthiopie;1;0;0;0.00;0.00;100.00
2020-03-15;Espagne;7798;289;517;3.71;6.63;89.66
2020-03-15;Égypte;110;2;21;1.82;19.09;79.09
2020-03-15;Estonie;171;0;1;0.00;0.58;99.42
2020-03-15;Algérie;48;4;12;8.33;25.00;66.67
2020-03-15;Équateur;28;2;0;7.14;0.00;92.86
2020-03-15;République Dominicaine;11;0;0;0.00;0.00;100.00
2020-03-15;Danemark;864;2;1;0.23;0.12;99.65
2020-03-15;République Tchèque;253;0;0;0.00;0.00;100.00
2020-03-15;Allemagne;5795;11;46;0.19;0.79;99.02
2020-03-15;Chypre;26;0;0;0.00;0.00;100.00
2020-03-15;Curaçao;1;0;0;0.00;0.00;100.00
2020-03-15;Cuba;4;0;0;0.00;0.00;100.00
2020-03-15;Costa Rica;27;0;0;0.00;0.00;100.00
2020-03-15;Colombie;34;0;0;0.00;0.00;100.00
2020-03-15;Cameroun;2;0;0;0.00;0.00;100.00
2020-03-15;Chine;80848;3199;66926;3.96;82.78;13.26
2020-03-15;Côte d'Ivoire;1;0;0;0.00;0.00;100.00
2020-03-15;Chili;74;0;0;0.00;0.00;100.00
2020-03-15;Suisse;2200;14;4;0.64;0.18;99.18
2020-03-15;Congo (Brazzaville);1;0;0;0.00;0.00;100.00
2020-03-15;République Centrafricaine;1;0;0;0.00;0.00;100.00
2020-03-15;Canada;250;1;8;0.40;3.20;96.40
2020-03-15;Rép. Dém. du Congo;2;0;0;0.00;0.00;100.00
2020-03-15;Bélarus;27;0;3;0.00;11.11;88.89
2020-03-15;Bhoutan;1;0;0;0.00;0.00;100.00
2020-03-15;Brésil;162;0;0;0.00;0.00;100.00
2020-03-15;Bolivie;10;0;0;0.00;0.00;100.00
2020-03-15;Brunéi Darussalam;50;0;0;0.00;0.00;100.00
2020-03-15;Saint Barthélemy;1;0;0;0.00;0.00;100.00
2020-03-15;Bahreïn;214;0;60;0.00;28.04;71.96
2020-03-15;Bulgarie;51;2;0;3.92;0.00;96.08
2020-03-15;Burkina Faso;3;0;0;0.00;0.00;100.00
2020-03-15;Belgique;886;4;1;0.45;0.11;99.44
2020-03-15;Bangladesh;5;0;0;0.00;0.00;100.00
2020-03-15;Bosnie-Herzégovine;24;0;0;0.00;0.00;100.00
2020-03-15;Australie;297;3;23;1.01;7.74;91.25
2020-03-15;Azerbaïdjan;23;1;6;4.35;26.09;69.57
2020-03-15;Aruba;2;0;0;0.00;0.00;100.00
2020-03-15;Autriche;860;1;6;0.12;0.70;99.19
2020-03-15;Argentine;45;2;1;4.44;2.22;93.33
2020-03-15;Arménie;26;0;0;0.00;0.00;100.00
2020-03-15;Albanie;42;1;0;2.38;0.00;97.62
2020-03-15;Afghanistan;16;0;0;0.00;0.00;100.00
2020-03-15;Antigua-et-Barbuda;1;0;0;0.00;0.00;100.00
2020-03-15;Émirats Arabes Unis;98;0;23;0.00;23.47;76.53
2020-03-15;Andorre;1;0;1;0.00;100.00;0.00
2020-03-14;Andorre;1;0;1;0.00;100.00;0.00
2020-03-14;Émirats Arabes Unis;85;0;17;0.00;20.00;80.00
2020-03-14;Antigua-et-Barbuda;1;0;0;0.00;0.00;100.00
2020-03-14;Afghanistan;11;0;0;0.00;0.00;100.00
2020-03-14;Albanie;38;1;0;2.63;0.00;97.37
2020-03-14;Arménie;18;0;0;0.00;0.00;100.00
2020-03-14;Argentine;34;2;1;5.88;2.94;91.18
2020-03-14;Autriche;655;1;6;0.15;0.92;98.93
2020-03-14;Aruba;2;0;0;0.00;0.00;100.00
2020-03-14;Azerbaïdjan;15;1;3;6.67;20.00;73.33
2020-03-14;Australie;250;3;23;1.20;9.20;89.60
2020-03-14;Bosnie-Herzégovine;18;0;0;0.00;0.00;100.00
2020-03-14;Bangladesh;3;0;0;0.00;0.00;100.00
2020-03-14;Belgique;689;4;1;0.58;0.15;99.27
2020-03-14;Burkina Faso;2;0;0;0.00;0.00;100.00
2020-03-14;Bulgarie;41;2;0;4.88;0.00;95.12
2020-03-14;Bahreïn;210;0;44;0.00;20.95;79.05
2020-03-14;Saint Barthélemy;1;0;0;0.00;0.00;100.00
2020-03-14;Brunéi Darussalam;40;0;0;0.00;0.00;100.00
2020-03-14;Bolivie;10;0;0;0.00;0.00;100.00
2020-03-14;Brésil;151;0;0;0.00;0.00;100.00
2020-03-14;Bhoutan;1;0;0;0.00;0.00;100.00
2020-03-14;Bélarus;27;0;3;0.00;11.11;88.89
2020-03-14;Rép. Dém. du Congo;2;0;0;0.00;0.00;100.00
2020-03-14;Canada;196;1;8;0.51;4.08;95.41
2020-03-14;Suisse;1359;13;4;0.96;0.29;98.75
2020-03-14;Chili;61;0;0;0.00;0.00;100.00
2020-03-14;Côte d'Ivoire;1;0;0;0.00;0.00;100.00
2020-03-14;Chine;80827;3189;65572;3.95;81.13;14.93
2020-03-14;Cameroun;2;0;0;0.00;0.00;100.00
2020-03-14;Colombie;22;0;0;0.00;0.00;100.00
2020-03-14;Costa Rica;26;0;0;0.00;0.00;100.00
2020-03-14;Cuba;4;0;0;0.00;0.00;100.00
2020-03-14;Curaçao;1;0;0;0.00;0.00;100.00
2020-03-14;Chypre;26;0;0;0.00;0.00;100.00
2020-03-14;Allemagne;4585;9;46;0.20;1.00;98.80
2020-03-14;République Tchèque;189;0;0;0.00;0.00;100.00
2020-03-14;Danemark;827;1;1;0.12;0.12;99.76
2020-03-14;République Dominicaine;11;0;0;0.00;0.00;100.00
2020-03-14;Équateur;28;2;0;7.14;0.00;92.86
2020-03-14;Algérie;37;3;12;8.11;32.43;59.46
2020-03-14;Estonie;115;0;0;0.00;0.00;100.00
2020-03-14;Égypte;109;2;27;1.83;24.77;73.39
2020-03-14;Espagne;6391;195;517;3.05;8.09;88.86
2020-03-14;Éthiopie;1;0;0;0.00;0.00;100.00
2020-03-14;Finlande;225;0;1;0.00;0.44;99.56
2020-03-14;France;4477;91;12;2.03;0.27;97.70
2020-03-14;Îles Féroé;9;0;0;0.00;0.00;100.00
2020-03-14;Royaume-Uni;1142;21;18;1.84;1.58;96.58
2020-03-14;Gabon;1;0;0;0.00;0.00;100.00
2020-03-14;Géorgie;30;0;0;0.00;0.00;100.00
2020-03-14;Guernsey;1;0;0;0.00;0.00;100.00
2020-03-14;Ghana;3;0;0;0.00;0.00;100.00
2020-03-14;Gibraltar;1;0;1;0.00;100.00;0.00
2020-03-14;Guyane Française;5;0;0;0.00;0.00;100.00
2020-03-14;Guinée;1;0;0;0.00;0.00;100.00
2020-03-14;Guadeloupe;1;0;0;0.00;0.00;100.00
2020-03-14;Guatemala;1;0;0;0.00;0.00;100.00
2020-03-14;Grèce;228;3;8;1.32;3.51;95.18
2020-03-14;Hong-Kong;140;4;78;2.86;55.71;41.43
2020-03-14;Guyana;1;1;0;100.00;0.00;0.00
2020-03-14;Honduras;2;0;0;0.00;0.00;100.00
2020-03-14;Croatie;38;0;1;0.00;2.63;97.37
2020-03-14;Hongrie;30;0;1;0.00;3.33;96.67
2020-03-14;Indonésie;96;5;8;5.21;8.33;86.46
2020-03-14;Irlande;129;2;0;1.55;0.00;98.45
2020-03-14;Israël;193;0;4;0.00;2.07;97.93
2020-03-14;Inde;102;2;4;1.96;3.92;94.12
2020-03-14;Iraq;110;10;26;9.09;23.64;67.27
2020-03-14;Iran;12729;611;2959;4.80;23.25;71.95
2020-03-14;Islande;156;0;1;0.00;0.64;99.36
2020-03-14;Italie;21157;1441;1966;6.81;9.29;83.90
2020-03-14;Jamaïque;8;0;0;0.00;0.00;100.00
2020-03-14;Jersey;2;0;0;0.00;0.00;100.00
2020-03-14;Jordanie;1;0;1;0.00;100.00;0.00
2020-03-14;Japon;773;22;118;2.85;15.27;81.89
2020-03-14;Kenya;1;0;0;0.00;0.00;100.00
2020-03-14;Cambodge;7;0;1;0.00;14.29;85.71
2020-03-14;Koweït;104;0;5;0.00;4.81;95.19
2020-03-14;Corée du Sud;8086;72;510;0.89;6.31;92.80
2020-03-14;Îles Caïmanes;1;0;0;0.00;0.00;100.00
2020-03-14;Kazakhstan;6;0;0;0.00;0.00;100.00
2020-03-14;Liban;93;3;1;3.23;1.08;95.70
2020-03-14;Sainte-Lucie;1;0;0;0.00;0.00;100.00
2020-03-14;Liechtenstein;4;0;0;0.00;0.00;100.00
2020-03-14;Sri Lanka;10;0;1;0.00;10.00;90.00
2020-03-14;Lituanie;8;0;0;0.00;0.00;100.00
2020-03-14;Luxembourg;51;1;0;1.96;0.00;98.04
2020-03-14;Lettonie;26;0;1;0.00;3.85;96.15
2020-03-14;Maroc;17;1;1;5.88;5.88;88.24
2020-03-14;Monaco;2;0;0;0.00;0.00;100.00
2020-03-14;Moldavie;12;0;0;0.00;0.00;100.00
2020-03-14;Saint Martin;2;0;0;0.00;0.00;100.00
2020-03-14;Macédoine;14;0;1;0.00;7.14;92.86
2020-03-14;Macao;10;0;10;0.00;100.00;0.00
2020-03-14;Mongolie;1;0;0;0.00;0.00;100.00
2020-03-14;Mauritanie;1;0;0;0.00;0.00;100.00
2020-03-14;Martinique;9;0;0;0.00;0.00;100.00
2020-03-14;Malte;18;0;1;0.00;5.56;94.44
2020-03-14;Maldives;10;0;0;0.00;0.00;100.00
2020-03-14;Mexique;26;0;4;0.00;15.38;84.62
2020-03-14;Malaisie;238;0;35;0.00;14.71;85.29
2020-03-14;Namibie;2;0;0;0.00;0.00;100.00
2020-03-14;Nigéria;2;0;0;0.00;0.00;100.00
2020-03-14;Pays-Bas;959;12;2;1.25;0.21;98.54
2020-03-14;Norvège;1090;3;1;0.28;0.09;99.63
2020-03-14;Népal;1;0;1;0.00;100.00;0.00
2020-03-14;Nouvelle-Zélande;6;0;0;0.00;0.00;100.00
2020-03-14;Oman;19;0;9;0.00;47.37;52.63
2020-03-14;Panama;36;1;0;2.78;0.00;97.22
2020-03-14;Pérou;38;0;0;0.00;0.00;100.00
2020-03-14;Polynésie Française;1;0;0;0.00;0.00;100.00
2020-03-14;Philippines;111;8;2;7.21;1.80;90.99
2020-03-14;Pologne;103;3;0;2.91;0.00;97.09
2020-03-14;Pakistan;31;0;2;0.00;6.45;93.55
2020-03-14;Palestine;0;0;0;0.00;0.00;0.00
2020-03-14;Portugal;169;0;2;0.00;1.18;98.82
2020-03-14;Paraguay;6;0;0;0.00;0.00;100.00
2020-03-14;Qatar;337;0;4;0.00;1.19;98.81
2020-03-14;Réunion;6;0;0;0.00;0.00;100.00
2020-03-14;Roumanie;123;0;9;0.00;7.32;92.68
2020-03-14;Serbie;46;0;0;0.00;0.00;100.00
2020-03-14;Rwanda;1;0;0;0.00;0.00;100.00
2020-03-14;Russie;59;0;8;0.00;13.56;86.44
2020-03-14;Arabie Saoudite;103;0;1;0.00;0.97;99.03
2020-03-14;Seychelles;2;0;0;0.00;0.00;100.00
2020-03-14;Suède;961;2;1;0.21;0.10;99.69
2020-03-14;Soudan;1;1;0;100.00;0.00;0.00
2020-03-14;Singapour;212;0;105;0.00;49.53;50.47
2020-03-14;Slovénie;181;1;0;0.55;0.00;99.45
2020-03-14;Slovaquie;44;0;0;0.00;0.00;100.00
2020-03-14;Saint-Marin;80;5;4;6.25;5.00;88.75
2020-03-14;Sénégal;10;0;1;0.00;10.00;90.00
2020-03-14;Suriname;1;0;0;0.00;0.00;100.00
2020-03-14;Eswatini;1;0;0;0.00;0.00;100.00
2020-03-14;Togo;1;0;0;0.00;0.00;100.00
2020-03-14;Thaïlande;82;1;35;1.22;42.68;56.10
2020-03-14;Tunisie;18;0;0;0.00;0.00;100.00
2020-03-14;Turquie;5;0;0;0.00;0.00;100.00
2020-03-14;Trinité-et-Tobago;2;0;0;0.00;0.00;100.00
2020-03-14;Taïwan;53;1;20;1.89;37.74;60.38
2020-03-14;Ukraine;3;1;0;33.33;0.00;66.67
2020-03-14;États-Unis;2726;54;12;1.98;0.44;97.58
2020-03-14;Uruguay;4;0;0;0.00;0.00;100.00
2020-03-14;Vatican;1;0;0;0.00;0.00;100.00
2020-03-14;St-Vincent / Grenadines;1;0;0;0.00;0.00;100.00
2020-03-14;Viet Nam;53;0;16;0.00;30.19;69.81
2020-03-14;Venezuela;2;0;0;0.00;0.00;100.00
2020-03-14;Afrique du Sud;38;0;0;0.00;0.00;100.00
2020-03-14;Autres;696;7;325;1.01;46.70;52.30
2020-03-13;Autres;696;7;325;1.01;46.70;52.30
2020-03-13;Afrique du Sud;24;0;0;0.00;0.00;100.00
2020-03-13;Viet Nam;47;0;16;0.00;34.04;65.96
2020-03-13;Vatican;1;0;0;0.00;0.00;100.00
2020-03-13;États-Unis;2179;47;12;2.16;0.55;97.29
2020-03-13;Ukraine;3;1;0;33.33;0.00;66.67
2020-03-13;Taïwan;50;1;20;2.00;40.00;58.00
2020-03-13;Trinité-et-Tobago;1;0;0;0.00;0.00;100.00
2020-03-13;Turquie;5;0;0;0.00;0.00;100.00
2020-03-13;Tunisie;16;0;0;0.00;0.00;100.00
2020-03-13;Thaïlande;75;1;35;1.33;46.67;52.00
2020-03-13;Togo;1;0;0;0.00;0.00;100.00
2020-03-13;Sénégal;10;0;1;0.00;10.00;90.00
2020-03-13;Saint-Marin;80;5;0;6.25;0.00;93.75
2020-03-13;Slovaquie;32;0;0;0.00;0.00;100.00
2020-03-13;Slovénie;141;0;0;0.00;0.00;100.00
2020-03-13;Singapour;200;0;97;0.00;48.50;51.50
2020-03-13;Soudan;1;1;0;100.00;0.00;0.00
2020-03-13;Suède;814;1;1;0.12;0.12;99.75
2020-03-13;Arabie Saoudite;86;0;1;0.00;1.16;98.84
2020-03-13;Russie;45;0;3;0.00;6.67;93.33
2020-03-13;Serbie;35;0;0;0.00;0.00;100.00
2020-03-13;Roumanie;89;0;7;0.00;7.87;92.13
2020-03-13;Réunion;5;0;0;0.00;0.00;100.00
2020-03-13;Qatar;320;0;0;0.00;0.00;100.00
2020-03-13;Paraguay;6;0;0;0.00;0.00;100.00
2020-03-13;Portugal;112;0;1;0.00;0.89;99.11
2020-03-13;Palestine;0;0;0;0.00;0.00;0.00
2020-03-13;Pakistan;28;0;2;0.00;7.14;92.86
2020-03-13;Pologne;68;2;0;2.94;0.00;97.06
2020-03-13;Philippines;64;5;2;7.81;3.13;89.06
2020-03-13;Polynésie Française;1;0;0;0.00;0.00;100.00
2020-03-13;Pérou;28;0;0;0.00;0.00;100.00
2020-03-13;Panama;27;1;0;3.70;0.00;96.30
2020-03-13;Oman;19;0;9;0.00;47.37;52.63
2020-03-13;Nouvelle-Zélande;5;0;0;0.00;0.00;100.00
2020-03-13;Népal;1;0;1;0.00;100.00;0.00
2020-03-13;Norvège;996;0;1;0.00;0.10;99.90
2020-03-13;Pays-Bas;804;10;0;1.24;0.00;98.76
2020-03-13;Nigéria;2;0;0;0.00;0.00;100.00
2020-03-13;Malaisie;197;0;26;0.00;13.20;86.80
2020-03-13;Mexique;12;0;4;0.00;33.33;66.67
2020-03-13;Maldives;9;0;0;0.00;0.00;100.00
2020-03-13;Malte;12;0;1;0.00;8.33;91.67
2020-03-13;Martinique;3;0;0;0.00;0.00;100.00
2020-03-13;Mongolie;1;0;0;0.00;0.00;100.00
2020-03-13;Macao;10;0;10;0.00;100.00;0.00
2020-03-13;Macédoine;14;0;1;0.00;7.14;92.86
2020-03-13;Saint Martin;2;0;0;0.00;0.00;100.00
2020-03-13;Moldavie;6;0;0;0.00;0.00;100.00
2020-03-13;Monaco;2;0;0;0.00;0.00;100.00
2020-03-13;Maroc;7;1;1;14.29;14.29;71.43
2020-03-13;Lettonie;17;0;1;0.00;5.88;94.12
2020-03-13;Luxembourg;34;0;0;0.00;0.00;100.00
2020-03-13;Lituanie;6;0;0;0.00;0.00;100.00
2020-03-13;Sri Lanka;6;0;1;0.00;16.67;83.33
2020-03-13;Liechtenstein;1;0;0;0.00;0.00;100.00
2020-03-13;Liban;77;3;1;3.90;1.30;94.81
2020-03-13;Kazakhstan;4;0;0;0.00;0.00;100.00
2020-03-13;Îles Caïmanes;1;0;0;0.00;0.00;100.00
2020-03-13;Corée du Sud;7979;66;510;0.83;6.39;92.78
2020-03-13;Koweït;80;0;5;0.00;6.25;93.75
2020-03-13;Cambodge;5;0;1;0.00;20.00;80.00
2020-03-13;Kenya;1;0;0;0.00;0.00;100.00
2020-03-13;Japon;701;19;118;2.71;16.83;80.46
2020-03-13;Jordanie;1;0;1;0.00;100.00;0.00
2020-03-13;Jamaïque;8;0;0;0.00;0.00;100.00
2020-03-13;Italie;17660;1266;1439;7.17;8.15;84.68
2020-03-13;Islande;134;0;1;0.00;0.75;99.25
2020-03-13;Iran;11364;514;2959;4.52;26.04;69.44
2020-03-13;Iraq;101;9;24;8.91;23.76;67.33
2020-03-13;Inde;82;2;4;2.44;4.88;92.68
2020-03-13;Israël;161;0;4;0.00;2.48;97.52
2020-03-13;Irlande;90;1;0;1.11;0.00;98.89
2020-03-13;Indonésie;69;4;2;5.80;2.90;91.30
2020-03-13;Hongrie;19;0;0;0.00;0.00;100.00
2020-03-13;Croatie;32;0;1;0.00;3.13;96.88
2020-03-13;Honduras;2;0;0;0.00;0.00;100.00
2020-03-13;Guyana;1;1;0;100.00;0.00;0.00
2020-03-13;Hong-Kong;134;4;77;2.99;57.46;39.55
2020-03-13;Grèce;190;1;0;0.53;0.00;99.47
2020-03-13;Guadeloupe;1;0;0;0.00;0.00;100.00
2020-03-13;Guinée;1;0;0;0.00;0.00;100.00
2020-03-13;Guyane Française;5;0;0;0.00;0.00;100.00
2020-03-13;Gibraltar;1;0;1;0.00;100.00;0.00
2020-03-13;Guernsey;1;0;0;0.00;0.00;100.00
2020-03-13;Ghana;2;0;0;0.00;0.00;100.00
2020-03-13;Géorgie;25;0;0;0.00;0.00;100.00
2020-03-13;Gabon;1;0;0;0.00;0.00;100.00
2020-03-13;Royaume-Uni;800;8;18;1.00;2.25;96.75
2020-03-13;Îles Féroé;3;0;0;0.00;0.00;100.00
2020-03-13;France;3664;79;12;2.16;0.33;97.52
2020-03-13;Finlande;155;0;1;0.00;0.65;99.35
2020-03-13;Éthiopie;1;0;0;0.00;0.00;100.00
2020-03-13;Espagne;5232;133;193;2.54;3.69;93.77
2020-03-13;Égypte;80;2;27;2.50;33.75;63.75
2020-03-13;Estonie;79;0;0;0.00;0.00;100.00
2020-03-13;Algérie;26;2;8;7.69;30.77;61.54
2020-03-13;Équateur;17;0;0;0.00;0.00;100.00
2020-03-13;République Dominicaine;5;0;0;0.00;0.00;100.00
2020-03-13;Danemark;801;0;1;0.00;0.12;99.88
2020-03-13;République Tchèque;141;0;0;0.00;0.00;100.00
2020-03-13;Allemagne;3675;7;46;0.19;1.25;98.56
2020-03-13;Chypre;14;0;0;0.00;0.00;100.00
2020-03-13;Cuba;4;0;0;0.00;0.00;100.00
2020-03-13;Costa Rica;23;0;0;0.00;0.00;100.00
2020-03-13;Colombie;13;0;0;0.00;0.00;100.00
2020-03-13;Cameroun;2;0;0;0.00;0.00;100.00
2020-03-13;Chine;80801;3176;64109;3.93;79.34;16.73
2020-03-13;Côte d'Ivoire;1;0;0;0.00;0.00;100.00
2020-03-13;Chili;43;0;0;0.00;0.00;100.00
2020-03-13;Suisse;1139;11;4;0.97;0.35;98.68
2020-03-13;Rép. Dém. du Congo;2;0;0;0.00;0.00;100.00
2020-03-13;Canada;193;1;8;0.52;4.15;95.34
2020-03-13;Bélarus;27;0;3;0.00;11.11;88.89
2020-03-13;Bhoutan;1;0;0;0.00;0.00;100.00
2020-03-13;Brésil;151;0;0;0.00;0.00;100.00
2020-03-13;Bolivie;3;0;0;0.00;0.00;100.00
2020-03-13;Brunéi Darussalam;37;0;0;0.00;0.00;100.00
2020-03-13;Saint Barthélemy;1;0;0;0.00;0.00;100.00
2020-03-13;Bahreïn;189;0;44;0.00;23.28;76.72
2020-03-13;Bulgarie;23;1;0;4.35;0.00;95.65
2020-03-13;Burkina Faso;2;0;0;0.00;0.00;100.00
2020-03-13;Belgique;559;3;1;0.54;0.18;99.28
2020-03-13;Bangladesh;3;0;0;0.00;0.00;100.00
2020-03-13;Bosnie-Herzégovine;13;0;0;0.00;0.00;100.00
2020-03-13;Australie;197;41;23;20.81;11.68;67.51
2020-03-13;Azerbaïdjan;15;1;3;6.67;20.00;73.33
2020-03-13;Aruba;2;0;0;0.00;0.00;100.00
2020-03-13;Autriche;504;1;6;0.20;1.19;98.61
2020-03-13;Argentine;31;2;0;6.45;0.00;93.55
2020-03-13;Arménie;8;0;0;0.00;0.00;100.00
2020-03-13;Albanie;33;1;0;3.03;0.00;96.97
2020-03-13;Afghanistan;7;0;0;0.00;0.00;100.00
2020-03-13;Antigua-et-Barbuda;1;0;0;0.00;0.00;100.00
2020-03-13;Émirats Arabes Unis;85;0;17;0.00;20.00;80.00
2020-03-13;Andorre;1;0;0;0.00;0.00;100.00
2020-03-12;Andorre;1;0;1;0.00;100.00;0.00
2020-03-12;Émirats Arabes Unis;85;0;17;0.00;20.00;80.00
2020-03-12;Afghanistan;7;0;0;0.00;0.00;100.00
2020-03-12;Albanie;23;1;0;4.35;0.00;95.65
2020-03-12;Arménie;4;0;0;0.00;0.00;100.00
2020-03-12;Argentine;19;1;0;5.26;0.00;94.74
2020-03-12;Autriche;302;1;4;0.33;1.32;98.34
2020-03-12;Azerbaïdjan;11;0;3;0.00;27.27;72.73
2020-03-12;Australie;156;3;26;1.92;16.67;81.41
2020-03-12;Bosnie-Herzégovine;11;0;0;0.00;0.00;100.00
2020-03-12;Bangladesh;3;0;0;0.00;0.00;100.00
2020-03-12;Belgique;399;3;1;0.75;0.25;99.00
2020-03-12;Burkina Faso;2;0;0;0.00;0.00;100.00
2020-03-12;Bulgarie;7;1;0;14.29;0.00;85.71
2020-03-12;Bahreïn;197;0;35;0.00;17.77;82.23
2020-03-12;Saint Barthélemy;1;0;0;0.00;0.00;100.00
2020-03-12;Brunéi Darussalam;11;0;0;0.00;0.00;100.00
2020-03-12;Bolivie;2;0;0;0.00;0.00;100.00
2020-03-12;Brésil;52;0;0;0.00;0.00;100.00
2020-03-12;Bhoutan;1;0;0;0.00;0.00;100.00
2020-03-12;Bélarus;12;0;3;0.00;25.00;75.00
2020-03-12;Canada;117;1;8;0.85;6.84;92.31
2020-03-12;Rép. Dém. du Congo;1;0;0;0.00;0.00;100.00
2020-03-12;Suisse;868;7;4;0.81;0.46;98.73
2020-03-12;Chili;23;0;0;0.00;0.00;100.00
2020-03-12;Côte d'Ivoire;1;0;0;0.00;0.00;100.00
2020-03-12;Chine;80793;3169;62824;3.92;77.76;18.32
2020-03-12;Cameroun;2;0;0;0.00;0.00;100.00
2020-03-12;Colombie;9;0;0;0.00;0.00;100.00
2020-03-12;Costa Rica;22;0;0;0.00;0.00;100.00
2020-03-12;Cuba;3;0;0;0.00;0.00;100.00
2020-03-12;Chypre;6;0;0;0.00;0.00;100.00
2020-03-12;Allemagne;2745;6;25;0.22;0.91;98.87
2020-03-12;République Tchèque;94;0;0;0.00;0.00;100.00
2020-03-12;Danemark;615;0;1;0.00;0.16;99.84
2020-03-12;République Dominicaine;5;0;0;0.00;0.00;100.00
2020-03-12;Équateur;17;0;0;0.00;0.00;100.00
2020-03-12;Algérie;24;1;8;4.17;33.33;62.50
2020-03-12;Estonie;16;0;0;0.00;0.00;100.00
2020-03-12;Égypte;67;1;27;1.49;40.30;58.21
2020-03-12;Espagne;3146;86;189;2.73;6.01;91.26
2020-03-12;Finlande;59;0;1;0.00;1.69;98.31
2020-03-12;France;2876;61;12;2.12;0.42;97.46
2020-03-12;Îles Féroé;2;0;0;0.00;0.00;100.00
2020-03-12;Royaume-Uni;590;10;18;1.69;3.05;95.25
2020-03-12;Géorgie;24;0;0;0.00;0.00;100.00
2020-03-12;Gibraltar;1;0;1;0.00;100.00;0.00
2020-03-12;Guyane Française;5;0;0;0.00;0.00;100.00
2020-03-12;Grèce;117;1;0;0.85;0.00;99.15
2020-03-12;Hong-Kong;129;3;67;2.33;51.94;45.74
2020-03-12;Guyana;1;1;0;100.00;0.00;0.00
2020-03-12;Honduras;2;0;0;0.00;0.00;100.00
2020-03-12;Croatie;19;0;0;0.00;0.00;100.00
2020-03-12;Hongrie;13;0;0;0.00;0.00;100.00
2020-03-12;Indonésie;34;1;2;2.94;5.88;91.18
2020-03-12;Irlande;70;1;0;1.43;0.00;98.57
2020-03-12;Israël;131;0;4;0.00;3.05;96.95
2020-03-12;Inde;73;1;4;1.37;5.48;93.15
2020-03-12;Iraq;83;8;24;9.64;28.92;61.45
2020-03-12;Iran;10075;429;2959;4.26;29.37;66.37
